date,actual_flux,predicted_flux,absolute_error,relative_error
2019-09-16,60.32,60.193535,0.12646484,0.20965657
2019-09-17,60.61,60.224884,0.38511658,0.63540107
2019-09-18,61.2,60.236263,0.9637375,1.5747344
2019-09-19,61.3,60.344925,0.9550743,1.5580332
2019-09-20,62.23,60.470127,1.7598724,2.828013
2019-09-21,61.88,60.5762,1.3038025,2.1069853
2019-09-22,60.35,60.55815,0.20815277,0.34490934
2019-09-23,61.42,60.449802,0.9701958,1.5796089
2019-09-24,60.63,60.363735,0.26626587,0.4391652
2019-09-25,60.696667,60.05593,0.6407356,1.0556356
2019-09-26,60.763332,60.090977,0.67235565,1.1065154
2019-09-27,60.83,60.245102,0.5848999,0.961532
2019-09-28,61.45,60.06925,1.3807526,2.2469528
2019-09-29,60.26,60.044827,0.21517181,0.35707238
2019-09-30,61.43,60.05358,1.3764191,2.2406301
2019-10-01,60.42,60.036713,0.38328552,0.63436866
2019-10-02,60.37,60.01627,0.35372925,0.5859355
2019-10-03,60.69,60.002617,0.68738174,1.1326113
2019-10-04,59.97,60.133995,0.16399384,0.2734598
2019-10-05,59.97,60.122112,0.15211105,0.25364524
2019-10-06,59.73,60.11537,0.38537216,0.6451903
2019-10-07,60.47,60.084244,0.38575745,0.63793194
2019-10-08,60.88,60.087532,0.792469,1.3016902
2019-10-09,62.28,60.143238,2.1367607,3.430894
2019-10-10,61.74,59.968334,1.7716675,2.8695617
2019-10-11,61.97,59.91838,2.0516205,3.3106673
2019-10-12,62.3,60.137318,2.1626816,3.471399
2019-10-13,62.49,60.426968,2.063034,3.3013828
2019-10-14,61.0,60.653008,0.3469925,0.56884015
2019-10-15,59.77,60.56639,0.79639053,1.3324251
2019-10-16,60.59,60.356987,0.23301315,0.3845736
2019-10-17,61.29,60.22021,1.0697899,1.7454559
2019-10-18,59.52,60.290096,0.7700958,1.2938437
2019-10-19,62.88,60.255264,2.6247368,4.1741996
2019-10-20,61.68,60.369873,1.3101273,2.1240716
2019-10-21,61.2,60.463833,0.7361679,1.2028887
2019-10-22,61.32,60.518227,0.8017731,1.307523
2019-10-23,60.64,60.569378,0.07062149,0.11646025
2019-10-24,61.84,60.644516,1.1954842,1.9331892
2019-10-25,60.45,60.4376,0.012401581,0.020515436
2019-10-26,59.17,60.26804,1.0980415,1.8557403
2019-10-27,60.14,60.024887,0.115112305,0.19140723
2019-10-28,60.09,59.98361,0.10639191,0.17705426
2019-10-29,60.69,60.041874,0.6481247,1.0679268
