date,predicted_flux
2014-12-25,36.70421
2014-12-26,36.182796
2014-12-27,35.68703
2014-12-28,35.696346
2014-12-29,35.57941
2014-12-30,35.169224
2014-12-31,35.23799
2015-01-01,35.50619
2015-01-02,35.700607
2015-01-03,35.687607
2015-01-04,35.50171
2015-01-05,35.660645
2015-01-06,35.6214
2015-01-07,35.909313
2015-01-08,35.70749
2015-01-09,36.275978
2015-01-10,37.27099
2015-01-11,38.178207
2015-01-12,38.860348
2015-01-13,39.50732
2015-01-14,39.91373
2015-01-15,40.480785
2015-01-16,40.872917
2015-01-17,41.037975
2015-01-18,41.1001
2015-01-19,40.957996
2015-01-20,40.761635
2015-01-21,40.43658
2015-01-22,38.77448
2015-01-23,38.28446
2015-01-24,38.400913
2015-01-25,38.51789
2015-01-26,38.59706
2015-01-27,37.950077
2015-01-28,37.387115
2015-01-29,36.94877
2015-01-30,36.666653
2015-01-31,36.448235
2015-02-01,36.34231
2015-02-02,35.73254
2015-02-03,35.68345
2015-02-04,36.0157
2015-02-05,36.59403
2015-02-06,36.924206
2015-02-07,36.958538
2015-02-08,36.94477
2015-02-09,36.895233
2015-02-10,37.61863
2015-02-11,38.42888
2015-02-12,39.14241
2015-02-13,39.87219
2015-02-14,40.623703
2015-02-15,40.786026
2015-02-16,40.569233
2015-02-17,40.12388
2015-02-18,39.241325
2015-02-19,39.18788
2015-02-20,39.235016
2015-02-21,39.17568
2015-02-22,38.896904
2015-02-23,38.63397
2015-02-24,37.763325
2015-02-25,37.117245
2015-02-26,37.077415
2015-02-27,37.27593
2015-02-28,37.806522
2015-03-01,37.791946
2015-03-02,37.262558
2015-03-03,37.114086
2015-03-04,37.38377
2015-03-05,37.280815
2015-03-06,37.08629
2015-03-07,36.7032
2015-03-08,36.567467
2015-03-09,36.698143
2015-03-10,37.164757
2015-03-11,37.47067
2015-03-12,37.46023
2015-03-13,37.29842
2015-03-14,36.931953
2015-03-15,36.840263
2015-03-16,36.862476
2015-03-17,36.052475
2015-03-18,34.356274
2015-03-19,33.91721
2015-03-20,33.972004
2015-03-21,33.990196
2015-03-22,33.992706
2015-03-23,33.95147
2015-03-24,34.222267
2015-03-25,34.442127
2015-03-26,34.68764
2015-03-27,34.87533
2015-03-28,34.77256
2015-03-29,34.45977
2015-03-30,34.28975
2015-03-31,34.696476
2015-04-01,34.596226
2015-04-02,34.41956
2015-04-03,34.55818
2015-04-04,34.662094
2015-04-05,35.07514
2015-04-06,35.479248
2015-04-07,36.050453
2015-04-08,36.46122
2015-04-09,36.74468
2015-04-10,36.40026
2015-04-11,35.107605
2015-04-12,35.11731
2015-04-13,35.36374
2015-04-14,35.65887
2015-04-15,35.524906
2015-04-16,34.848392
2015-04-17,34.51857
2015-04-18,34.74379
2015-04-19,35.222565
2015-04-20,35.632576
2015-04-21,35.718895
2015-04-22,35.641834
2015-04-23,35.82688
2015-04-24,35.972622
2015-04-25,36.035767
2015-04-26,36.34299
2015-04-27,36.619312
2015-04-28,36.67139
2015-04-29,36.464565
2015-04-30,36.596222
2015-05-01,36.282578
2015-05-02,35.978886
2015-05-03,36.034817
2015-05-04,36.38863
2015-05-05,36.84341
2015-05-06,37.205738
2015-05-07,35.978725
2015-05-08,35.470203
2015-05-09,35.598057
2015-05-10,35.84338
2015-05-11,35.652596
2015-05-12,35.88938
2015-05-13,35.675926
2015-05-14,35.27206
2015-05-15,35.742702
2015-05-16,36.49782
2015-05-17,37.321693
2015-05-18,37.654068
2015-05-19,37.141346
2015-05-20,36.630135
2015-05-21,36.969604
2015-05-22,37.597202
2015-05-23,38.15838
2015-05-24,38.67691
2015-05-25,39.02965
2015-05-26,39.343708
2015-05-27,39.11655
2015-05-28,39.36986
2015-05-29,39.971813
2015-05-30,40.299633
2015-05-31,40.888695
2015-06-01,41.25879
2015-06-02,41.44438
2015-06-03,41.34302
2015-06-04,41.553116
2015-06-05,41.831604
2015-06-06,41.918713
2015-06-07,41.456158
2015-06-08,40.432514
2015-06-09,39.138046
2015-06-10,39.202988
2015-06-11,39.743465
2015-06-12,40.66712
2015-06-13,41.278652
2015-06-14,41.402874
2015-06-15,41.057262
2015-06-16,40.86598
2015-06-17,40.55714
2015-06-18,40.527397
2015-06-19,40.706604
2015-06-20,41.04413
2015-06-21,41.42633
2015-06-22,41.55277
2015-06-23,39.715317
2015-06-24,37.663048
2015-06-25,36.95642
2015-06-26,36.427834
2015-06-27,36.36502
2015-06-28,35.98843
2015-06-29,36.084972
