bartels_rotation_number,rigidity_min_GV,rigidity_max_GV,helium_flux m^-2sr^-1s^-1GV^-1,helium_flux_error_statistical m^-2sr^-1s^-1GV^-1,helium_flux_error_time_dependent m^-2sr^-1s^-1GV^-1,helium_flux_error_time_independent m^-2sr^-1s^-1GV^-1
2562,36.1,38.9,1.489E-01,0.009E-01,0.009E-01,0.019E-01
2562,38.9,41.9,1.225E-01,0.008E-01,0.007E-01,0.016E-01
2562,41.9,45.1,1.006E-01,0.007E-01,0.006E-01,0.013E-01
2562,45.1,48.5,8.248E-02,0.062E-02,0.048E-02,0.108E-02
2562,48.5,52.2,6.621E-02,0.053E-02,0.039E-02,0.088E-02
2562,52.2,56.1,5.464E-02,0.047E-02,0.032E-02,0.074E-02
2562,56.1,60.3,4.484E-02,0.041E-02,0.026E-02,0.062E-02
2563,1.92,2.15,1.109E+02,0.003E+02,0.011E+02,0.017E+02
2563,2.15,2.40,9.608E+01,0.028E+01,0.079E+01,0.123E+01
2563,2.40,2.67,8.245E+01,0.023E+01,0.064E+01,0.096E+01
2563,2.67,2.97,7.046E+01,0.018E+01,0.051E+01,0.078E+01
2563,2.97,3.29,5.995E+01,0.016E+01,0.042E+01,0.065E+01
2563,3.29,3.64,5.001E+01,0.013E+01,0.034E+01,0.054E+01
2563,3.64,4.02,4.126E+01,0.010E+01,0.027E+01,0.044E+01
2563,4.02,4.43,3.423E+01,0.008E+01,0.022E+01,0.037E+01
2563,4.43,4.88,2.801E+01,0.007E+01,0.018E+01,0.030E+01
2563,4.88,5.37,2.276E+01,0.006E+01,0.014E+01,0.025E+01
2563,5.37,5.90,1.863E+01,0.005E+01,0.011E+01,0.020E+01
2563,5.90,6.47,1.508E+01,0.004E+01,0.009E+01,0.017E+01
2563,6.47,7.09,1.221E+01,0.003E+01,0.007E+01,0.013E+01
2563,7.09,7.76,9.806,0.027,0.059,0.109
2563,7.76,8.48,7.942,0.023,0.047,0.089
2563,8.48,9.26,6.416,0.019,0.038,0.072
2563,9.26,10.1,5.138,0.016,0.030,0.058
2563,10.1,11.0,4.188,0.014,0.025,0.048
2563,11.0,12.0,3.356,0.011,0.020,0.038
2563,12.0,13.0,2.702,0.010,0.016,0.031
2563,13.0,14.1,2.211,0.008,0.013,0.026
2563,14.1,15.3,1.785,0.007,0.011,0.021
2563,15.3,16.6,1.453,0.006,0.009,0.017
2563,16.6,18.0,1.175,0.005,0.007,0.014
2563,18.0,19.5,9.452E-01,0.038E-01,0.056E-01,0.113E-01
2563,19.5,21.1,7.777E-01,0.032E-01,0.046E-01,0.094E-01
2563,21.1,22.8,6.242E-01,0.027E-01,0.037E-01,0.076E-01
2563,22.8,24.7,5.047E-01,0.023E-01,0.030E-01,0.062E-01
2563,24.7,26.7,4.117E-01,0.020E-01,0.024E-01,0.051E-01
2563,26.7,28.8,3.319E-01,0.018E-01,0.020E-01,0.041E-01
2563,28.8,31.1,2.718E-01,0.015E-01,0.016E-01,0.034E-01
2563,31.1,33.5,2.212E-01,0.014E-01,0.013E-01,0.028E-01
2563,33.5,36.1,1.838E-01,0.012E-01,0.011E-01,0.023E-01
2563,36.1,38.9,1.492E-01,0.010E-01,0.009E-01,0.019E-01
2563,38.9,41.9,1.228E-01,0.009E-01,0.007E-01,0.016E-01
2563,41.9,45.1,9.821E-02,0.078E-02,0.058E-02,0.127E-02
2563,45.1,48.5,8.168E-02,0.069E-02,0.048E-02,0.107E-02
2563,48.5,52.2,6.697E-02,0.060E-02,0.039E-02,0.089E-02
2563,52.2,56.1,5.416E-02,0.053E-02,0.032E-02,0.073E-02
2563,56.1,60.3,4.450E-02,0.046E-02,0.026E-02,0.061E-02
2564,1.92,2.15,1.117E+02,0.003E+02,0.012E+02,0.017E+02
2564,2.15,2.40,9.646E+01,0.023E+01,0.079E+01,0.123E+01
2564,2.40,2.67,8.271E+01,0.018E+01,0.064E+01,0.096E+01
2564,2.67,2.97,7.124E+01,0.015E+01,0.051E+01,0.079E+01
2564,2.97,3.29,6.037E+01,0.013E+01,0.042E+01,0.065E+01
2564,3.29,3.64,5.037E+01,0.010E+01,0.034E+01,0.054E+01
2564,3.64,4.02,4.162E+01,0.008E+01,0.027E+01,0.045E+01
2564,4.02,4.43,3.432E+01,0.007E+01,0.022E+01,0.037E+01
2564,4.43,4.88,2.818E+01,0.006E+01,0.018E+01,0.030E+01
2564,4.88,5.37,2.299E+01,0.005E+01,0.014E+01,0.025E+01
2564,5.37,5.90,1.881E+01,0.004E+01,0.011E+01,0.021E+01
2564,5.90,6.47,1.522E+01,0.003E+01,0.009E+01,0.017E+01
2564,6.47,7.09,1.232E+01,0.003E+01,0.007E+01,0.014E+01
2564,7.09,7.76,9.908,0.021,0.058,0.110
2564,7.76,8.48,7.988,0.018,0.047,0.089
2564,8.48,9.26,6.412,0.015,0.037,0.072
2564,9.26,10.1,5.208,0.013,0.030,0.059
2564,10.1,11.0,4.192,0.011,0.024,0.048
2564,11.0,12.0,3.393,0.009,0.020,0.039
2564,12.0,13.0,2.723,0.008,0.016,0.031
2564,13.0,14.1,2.217,0.007,0.013,0.026
2564,14.1,15.3,1.804,0.005,0.010,0.021
2564,15.3,16.6,1.456,0.005,0.008,0.017
2564,16.6,18.0,1.173,0.004,0.007,0.014
2564,18.0,19.5,9.550E-01,0.030E-01,0.055E-01,0.114E-01
2564,19.5,21.1,7.708E-01,0.026E-01,0.044E-01,0.093E-01
2564,21.1,22.8,6.309E-01,0.022E-01,0.036E-01,0.077E-01
2564,22.8,24.7,5.087E-01,0.018E-01,0.029E-01,0.062E-01
2564,24.7,26.7,4.118E-01,0.016E-01,0.024E-01,0.051E-01
2564,26.7,28.8,3.356E-01,0.014E-01,0.019E-01,0.041E-01
2564,28.8,31.1,2.731E-01,0.012E-01,0.016E-01,0.034E-01
2564,31.1,33.5,2.229E-01,0.011E-01,0.013E-01,0.028E-01
2564,33.5,36.1,1.816E-01,0.009E-01,0.010E-01,0.023E-01
2564,36.1,38.9,1.494E-01,0.008E-01,0.009E-01,0.019E-01
2564,38.9,41.9,1.223E-01,0.007E-01,0.007E-01,0.016E-01
2564,41.9,45.1,9.940E-02,0.062E-02,0.057E-02,0.128E-02
2564,45.1,48.5,8.228E-02,0.055E-02,0.047E-02,0.108E-02
2564,48.5,52.2,6.742E-02,0.047E-02,0.039E-02,0.089E-02
2564,52.2,56.1,5.513E-02,0.042E-02,0.032E-02,0.074E-02
2564,56.1,60.3,4.517E-02,0.036E-02,0.026E-02,0.062E-02
2565,1.92,2.15,1.136E+02,0.003E+02,0.012E+02,0.017E+02
2565,2.15,2.40,9.826E+01,0.023E+01,0.083E+01,0.125E+01
2565,2.40,2.67,8.421E+01,0.018E+01,0.067E+01,0.098E+01
2565,2.67,2.97,7.163E+01,0.015E+01,0.052E+01,0.079E+01
2565,2.97,3.29,6.071E+01,0.013E+01,0.043E+01,0.066E+01
2565,3.29,3.64,5.051E+01,0.011E+01,0.034E+01,0.054E+01
2565,3.64,4.02,4.202E+01,0.008E+01,0.028E+01,0.045E+01
2565,4.02,4.43,3.462E+01,0.007E+01,0.022E+01,0.037E+01
2565,4.43,4.88,2.841E+01,0.006E+01,0.018E+01,0.031E+01
2565,4.88,5.37,2.317E+01,0.005E+01,0.014E+01,0.025E+01
2565,5.37,5.90,1.883E+01,0.004E+01,0.012E+01,0.021E+01
2565,5.90,6.47,1.525E+01,0.003E+01,0.009E+01,0.017E+01
2565,6.47,7.09,1.234E+01,0.003E+01,0.007E+01,0.014E+01
2565,7.09,7.76,9.935,0.021,0.059,0.110
2565,7.76,8.48,7.994,0.018,0.047,0.089
2565,8.48,9.26,6.466,0.015,0.038,0.073
2565,9.26,10.1,5.236,0.013,0.031,0.059
2565,10.1,11.0,4.210,0.011,0.025,0.048
2565,11.0,12.0,3.411,0.009,0.020,0.039
2565,12.0,13.0,2.752,0.008,0.016,0.032
2565,13.0,14.1,2.234,0.007,0.013,0.026
2565,14.1,15.3,1.820,0.005,0.011,0.021
2565,15.3,16.6,1.464,0.005,0.009,0.017
2565,16.6,18.0,1.184,0.004,0.007,0.014
2565,18.0,19.5,9.561E-01,0.030E-01,0.056E-01,0.114E-01
2565,19.5,21.1,7.700E-01,0.025E-01,0.045E-01,0.093E-01
2565,21.1,22.8,6.267E-01,0.021E-01,0.037E-01,0.076E-01
2565,22.8,24.7,5.133E-01,0.018E-01,0.030E-01,0.063E-01
2565,24.7,26.7,4.154E-01,0.016E-01,0.024E-01,0.051E-01
2565,26.7,28.8,3.389E-01,0.014E-01,0.020E-01,0.042E-01
2565,28.8,31.1,2.753E-01,0.012E-01,0.016E-01,0.034E-01
2565,31.1,33.5,2.235E-01,0.011E-01,0.013E-01,0.028E-01
2565,33.5,36.1,1.831E-01,0.009E-01,0.011E-01,0.023E-01
2565,36.1,38.9,1.491E-01,0.008E-01,0.009E-01,0.019E-01
2565,38.9,41.9,1.210E-01,0.007E-01,0.007E-01,0.015E-01
2565,41.9,45.1,9.877E-02,0.061E-02,0.058E-02,0.128E-02
2565,45.1,48.5,8.143E-02,0.053E-02,0.048E-02,0.107E-02
2565,48.5,52.2,6.680E-02,0.046E-02,0.039E-02,0.089E-02
2565,52.2,56.1,5.489E-02,0.041E-02,0.032E-02,0.074E-02
2565,56.1,60.3,4.500E-02,0.036E-02,0.026E-02,0.062E-02
2566,1.92,2.15,1.096E+02,0.003E+02,0.011E+02,0.017E+02
2566,2.15,2.40,9.502E+01,0.027E+01,0.076E+01,0.121E+01
2566,2.40,2.67,8.181E+01,0.022E+01,0.062E+01,0.095E+01
2566,2.67,2.97,7.000E+01,0.018E+01,0.049E+01,0.078E+01
2566,2.97,3.29,5.956E+01,0.015E+01,0.040E+01,0.065E+01
2566,3.29,3.64,4.971E+01,0.013E+01,0.033E+01,0.053E+01
2566,3.64,4.02,4.128E+01,0.010E+01,0.026E+01,0.044E+01
2566,4.02,4.43,3.403E+01,0.008E+01,0.021E+01,0.036E+01
2566,4.43,4.88,2.785E+01,0.007E+01,0.017E+01,0.030E+01
2566,4.88,5.37,2.291E+01,0.006E+01,0.014E+01,0.025E+01
2566,5.37,5.90,1.867E+01,0.005E+01,0.011E+01,0.020E+01
2566,5.90,6.47,1.514E+01,0.004E+01,0.009E+01,0.017E+01
2566,6.47,7.09,1.226E+01,0.003E+01,0.007E+01,0.014E+01
2566,7.09,7.76,9.823,0.026,0.057,0.109
2566,7.76,8.48,7.930,0.022,0.045,0.088
2566,8.48,9.26,6.381,0.018,0.036,0.072
2566,9.26,10.1,5.201,0.016,0.030,0.059
2566,10.1,11.0,4.194,0.013,0.024,0.048
2566,11.0,12.0,3.368,0.011,0.019,0.038
2566,12.0,13.0,2.733,0.010,0.016,0.031
2566,13.0,14.1,2.201,0.008,0.012,0.026
2566,14.1,15.3,1.795,0.007,0.010,0.021
2566,15.3,16.6,1.459,0.006,0.008,0.017
2566,16.6,18.0,1.171,0.005,0.007,0.014
2566,18.0,19.5,9.564E-01,0.037E-01,0.054E-01,0.114E-01
2566,19.5,21.1,7.673E-01,0.031E-01,0.044E-01,0.092E-01
2566,21.1,22.8,6.226E-01,0.026E-01,0.035E-01,0.076E-01
2566,22.8,24.7,5.115E-01,0.022E-01,0.029E-01,0.062E-01
2566,24.7,26.7,4.114E-01,0.019E-01,0.023E-01,0.051E-01
2566,26.7,28.8,3.381E-01,0.017E-01,0.019E-01,0.042E-01
2566,28.8,31.1,2.757E-01,0.015E-01,0.016E-01,0.034E-01
2566,31.1,33.5,2.245E-01,0.013E-01,0.013E-01,0.028E-01
2566,33.5,36.1,1.831E-01,0.011E-01,0.010E-01,0.023E-01
2566,36.1,38.9,1.504E-01,0.010E-01,0.009E-01,0.019E-01
2566,38.9,41.9,1.231E-01,0.009E-01,0.007E-01,0.016E-01
2566,41.9,45.1,9.745E-02,0.074E-02,0.055E-02,0.126E-02
2566,45.1,48.5,8.169E-02,0.066E-02,0.046E-02,0.107E-02
2566,48.5,52.2,6.655E-02,0.057E-02,0.038E-02,0.088E-02
2566,52.2,56.1,5.377E-02,0.050E-02,0.031E-02,0.073E-02
2566,56.1,60.3,4.493E-02,0.044E-02,0.026E-02,0.062E-02
2567,1.92,2.15,1.035E+02,0.003E+02,0.010E+02,0.016E+02
2567,2.15,2.40,9.019E+01,0.025E+01,0.075E+01,0.115E+01
2567,2.40,2.67,7.782E+01,0.020E+01,0.063E+01,0.090E+01
2567,2.67,2.97,6.675E+01,0.017E+01,0.051E+01,0.074E+01
2567,2.97,3.29,5.691E+01,0.014E+01,0.042E+01,0.062E+01
2567,3.29,3.64,4.806E+01,0.012E+01,0.035E+01,0.052E+01
2567,3.64,4.02,3.975E+01,0.009E+01,0.029E+01,0.043E+01
2567,4.02,4.43,3.303E+01,0.008E+01,0.023E+01,0.035E+01
2567,4.43,4.88,2.731E+01,0.006E+01,0.019E+01,0.029E+01
2567,4.88,5.37,2.227E+01,0.005E+01,0.015E+01,0.024E+01
2567,5.37,5.90,1.812E+01,0.004E+01,0.012E+01,0.020E+01
2567,5.90,6.47,1.470E+01,0.004E+01,0.010E+01,0.016E+01
2567,6.47,7.09,1.192E+01,0.003E+01,0.008E+01,0.013E+01
2567,7.09,7.76,9.617,0.024,0.065,0.107
2567,7.76,8.48,7.805,0.021,0.053,0.087
2567,8.48,9.26,6.332,0.017,0.043,0.071
2567,9.26,10.1,5.125,0.015,0.035,0.058
2567,10.1,11.0,4.132,0.013,0.028,0.047
2567,11.0,12.0,3.331,0.011,0.022,0.038
2567,12.0,13.0,2.688,0.009,0.018,0.031
2567,13.0,14.1,2.199,0.008,0.015,0.025
2567,14.1,15.3,1.783,0.006,0.012,0.021
2567,15.3,16.6,1.441,0.005,0.010,0.017
2567,16.6,18.0,1.156,0.004,0.008,0.014
2567,18.0,19.5,9.457E-01,0.036E-01,0.064E-01,0.113E-01
2567,19.5,21.1,7.675E-01,0.030E-01,0.052E-01,0.092E-01
2567,21.1,22.8,6.222E-01,0.026E-01,0.042E-01,0.075E-01
2567,22.8,24.7,5.018E-01,0.022E-01,0.034E-01,0.061E-01
2567,24.7,26.7,4.071E-01,0.019E-01,0.027E-01,0.050E-01
2567,26.7,28.8,3.345E-01,0.016E-01,0.022E-01,0.041E-01
2567,28.8,31.1,2.716E-01,0.014E-01,0.018E-01,0.034E-01
2567,31.1,33.5,2.206E-01,0.012E-01,0.015E-01,0.028E-01
2567,33.5,36.1,1.844E-01,0.011E-01,0.012E-01,0.023E-01
2567,36.1,38.9,1.483E-01,0.009E-01,0.010E-01,0.019E-01
2567,38.9,41.9,1.216E-01,0.008E-01,0.008E-01,0.016E-01
2567,41.9,45.1,9.873E-02,0.072E-02,0.067E-02,0.128E-02
2567,45.1,48.5,8.159E-02,0.064E-02,0.055E-02,0.107E-02
2567,48.5,52.2,6.679E-02,0.055E-02,0.045E-02,0.089E-02
2567,52.2,56.1,5.443E-02,0.049E-02,0.037E-02,0.073E-02
2567,56.1,60.3,4.514E-02,0.043E-02,0.030E-02,0.062E-02
2568,1.92,2.15,1.076E+02,0.002E+02,0.009E+02,0.016E+02
2568,2.15,2.40,9.351E+01,0.021E+01,0.060E+01,0.119E+01
2568,2.40,2.67,8.064E+01,0.017E+01,0.048E+01,0.094E+01
2568,2.67,2.97,6.910E+01,0.014E+01,0.037E+01,0.077E+01
2568,2.97,3.29,5.873E+01,0.012E+01,0.029E+01,0.064E+01
2568,3.29,3.64,4.963E+01,0.010E+01,0.024E+01,0.053E+01
2568,3.64,4.02,4.098E+01,0.008E+01,0.019E+01,0.044E+01
2568,4.02,4.43,3.375E+01,0.006E+01,0.015E+01,0.036E+01
2568,4.43,4.88,2.776E+01,0.005E+01,0.012E+01,0.030E+01
2568,4.88,5.37,2.270E+01,0.004E+01,0.009E+01,0.025E+01
2568,5.37,5.90,1.844E+01,0.004E+01,0.007E+01,0.020E+01
2568,5.90,6.47,1.499E+01,0.003E+01,0.006E+01,0.016E+01
2568,6.47,7.09,1.215E+01,0.002E+01,0.005E+01,0.013E+01
2568,7.09,7.76,9.774,0.020,0.036,0.109
2568,7.76,8.48,7.860,0.017,0.029,0.088
2568,8.48,9.26,6.369,0.014,0.023,0.071
2568,9.26,10.1,5.166,0.012,0.019,0.058
2568,10.1,11.0,4.166,0.010,0.015,0.047
2568,11.0,12.0,3.358,0.009,0.012,0.038
2568,12.0,13.0,2.710,0.008,0.010,0.031
2568,13.0,14.1,2.208,0.006,0.008,0.026
2568,14.1,15.3,1.785,0.005,0.006,0.021
2568,15.3,16.6,1.445,0.004,0.005,0.017
2568,16.6,18.0,1.172,0.004,0.004,0.014
2568,18.0,19.5,9.477E-01,0.030E-01,0.034E-01,0.113E-01
2568,19.5,21.1,7.668E-01,0.025E-01,0.028E-01,0.092E-01
2568,21.1,22.8,6.252E-01,0.021E-01,0.022E-01,0.076E-01
2568,22.8,24.7,5.046E-01,0.018E-01,0.018E-01,0.062E-01
2568,24.7,26.7,4.108E-01,0.015E-01,0.015E-01,0.050E-01
2568,26.7,28.8,3.340E-01,0.014E-01,0.012E-01,0.041E-01
2568,28.8,31.1,2.716E-01,0.012E-01,0.010E-01,0.034E-01
2568,31.1,33.5,2.207E-01,0.010E-01,0.008E-01,0.028E-01
2568,33.5,36.1,1.824E-01,0.009E-01,0.007E-01,0.023E-01
2568,36.1,38.9,1.485E-01,0.008E-01,0.005E-01,0.019E-01
2568,38.9,41.9,1.220E-01,0.007E-01,0.004E-01,0.016E-01
2568,41.9,45.1,1.001E-01,0.006E-01,0.004E-01,0.013E-01
2568,45.1,48.5,8.130E-02,0.053E-02,0.029E-02,0.106E-02
2568,48.5,52.2,6.695E-02,0.046E-02,0.024E-02,0.089E-02
2568,52.2,56.1,5.493E-02,0.041E-02,0.020E-02,0.074E-02
2568,56.1,60.3,4.465E-02,0.035E-02,0.016E-02,0.061E-02
2569,1.92,2.15,1.093E+02,0.002E+02,0.010E+02,0.016E+02
2569,2.15,2.40,9.430E+01,0.021E+01,0.060E+01,0.120E+01
2569,2.40,2.67,8.134E+01,0.017E+01,0.048E+01,0.094E+01
2569,2.67,2.97,6.947E+01,0.014E+01,0.036E+01,0.077E+01
2569,2.97,3.29,5.919E+01,0.012E+01,0.029E+01,0.064E+01
2569,3.29,3.64,4.965E+01,0.010E+01,0.023E+01,0.053E+01
2569,3.64,4.02,4.105E+01,0.008E+01,0.018E+01,0.044E+01
2569,4.02,4.43,3.385E+01,0.006E+01,0.014E+01,0.036E+01
2569,4.43,4.88,2.790E+01,0.005E+01,0.011E+01,0.030E+01
2569,4.88,5.37,2.268E+01,0.004E+01,0.009E+01,0.025E+01
2569,5.37,5.90,1.854E+01,0.003E+01,0.007E+01,0.020E+01
2569,5.90,6.47,1.497E+01,0.003E+01,0.005E+01,0.016E+01
2569,6.47,7.09,1.209E+01,0.002E+01,0.004E+01,0.013E+01
2569,7.09,7.76,9.785,0.020,0.034,0.109
2569,7.76,8.48,7.870,0.016,0.027,0.088
2569,8.48,9.26,6.404,0.014,0.022,0.072
2569,9.26,10.1,5.152,0.012,0.018,0.058
2569,10.1,11.0,4.157,0.010,0.014,0.047
2569,11.0,12.0,3.362,0.008,0.011,0.038
2569,12.0,13.0,2.697,0.007,0.009,0.031
2569,13.0,14.1,2.200,0.006,0.007,0.025
2569,14.1,15.3,1.780,0.005,0.006,0.021
2569,15.3,16.6,1.435,0.004,0.005,0.017
2569,16.6,18.0,1.167,0.004,0.004,0.014
2569,18.0,19.5,9.414E-01,0.029E-01,0.032E-01,0.113E-01
2569,19.5,21.1,7.639E-01,0.024E-01,0.026E-01,0.092E-01
2569,21.1,22.8,6.241E-01,0.021E-01,0.021E-01,0.076E-01
2569,22.8,24.7,5.051E-01,0.017E-01,0.017E-01,0.062E-01
2569,24.7,26.7,4.073E-01,0.015E-01,0.014E-01,0.050E-01
2569,26.7,28.8,3.355E-01,0.013E-01,0.011E-01,0.041E-01
2569,28.8,31.1,2.690E-01,0.011E-01,0.009E-01,0.033E-01
2569,31.1,33.5,2.201E-01,0.010E-01,0.007E-01,0.028E-01
2569,33.5,36.1,1.810E-01,0.009E-01,0.006E-01,0.023E-01
2569,36.1,38.9,1.478E-01,0.008E-01,0.005E-01,0.019E-01
2569,38.9,41.9,1.215E-01,0.007E-01,0.004E-01,0.016E-01
2569,41.9,45.1,9.948E-02,0.059E-02,0.034E-02,0.129E-02
2569,45.1,48.5,8.148E-02,0.052E-02,0.028E-02,0.107E-02
2569,48.5,52.2,6.653E-02,0.045E-02,0.022E-02,0.088E-02
2569,52.2,56.1,5.487E-02,0.040E-02,0.019E-02,0.074E-02
2569,56.1,60.3,4.516E-02,0.035E-02,0.015E-02,0.062E-02
2570,1.92,2.15,1.073E+02,0.002E+02,0.009E+02,0.016E+02
2570,2.15,2.40,9.291E+01,0.019E+01,0.061E+01,0.119E+01
2570,2.40,2.67,7.993E+01,0.015E+01,0.049E+01,0.093E+01
2570,2.67,2.97,6.878E+01,0.013E+01,0.038E+01,0.076E+01
2570,2.97,3.29,5.854E+01,0.011E+01,0.031E+01,0.063E+01
2570,3.29,3.64,4.911E+01,0.009E+01,0.025E+01,0.053E+01
2570,3.64,4.02,4.070E+01,0.007E+01,0.020E+01,0.044E+01
2570,4.02,4.43,3.369E+01,0.006E+01,0.016E+01,0.036E+01
2570,4.43,4.88,2.770E+01,0.005E+01,0.012E+01,0.030E+01
2570,4.88,5.37,2.262E+01,0.004E+01,0.010E+01,0.025E+01
2570,5.37,5.90,1.837E+01,0.003E+01,0.008E+01,0.020E+01
2570,5.90,6.47,1.493E+01,0.003E+01,0.006E+01,0.016E+01
2570,6.47,7.09,1.207E+01,0.002E+01,0.005E+01,0.013E+01
2570,7.09,7.76,9.719,0.018,0.039,0.108
2570,7.76,8.48,7.850,0.015,0.031,0.088
2570,8.48,9.26,6.334,0.013,0.025,0.071
2570,9.26,10.1,5.129,0.011,0.020,0.058
2570,10.1,11.0,4.155,0.009,0.016,0.047
2570,11.0,12.0,3.347,0.008,0.013,0.038
2570,12.0,13.0,2.703,0.007,0.011,0.031
2570,13.0,14.1,2.187,0.006,0.009,0.025
2570,14.1,15.3,1.785,0.005,0.007,0.021
2570,15.3,16.6,1.445,0.004,0.006,0.017
2570,16.6,18.0,1.170,0.003,0.005,0.014
2570,18.0,19.5,9.492E-01,0.027E-01,0.037E-01,0.114E-01
2570,19.5,21.1,7.644E-01,0.022E-01,0.030E-01,0.092E-01
2570,21.1,22.8,6.243E-01,0.019E-01,0.024E-01,0.076E-01
2570,22.8,24.7,5.073E-01,0.016E-01,0.020E-01,0.062E-01
2570,24.7,26.7,4.069E-01,0.014E-01,0.016E-01,0.050E-01
2570,26.7,28.8,3.335E-01,0.012E-01,0.013E-01,0.041E-01
2570,28.8,31.1,2.694E-01,0.010E-01,0.010E-01,0.034E-01
2570,31.1,33.5,2.207E-01,0.009E-01,0.009E-01,0.028E-01
2570,33.5,36.1,1.813E-01,0.008E-01,0.007E-01,0.023E-01
2570,36.1,38.9,1.478E-01,0.007E-01,0.006E-01,0.019E-01
2570,38.9,41.9,1.218E-01,0.006E-01,0.005E-01,0.016E-01
2570,41.9,45.1,9.935E-02,0.054E-02,0.039E-02,0.128E-02
2570,45.1,48.5,8.121E-02,0.047E-02,0.032E-02,0.106E-02
2570,48.5,52.2,6.575E-02,0.041E-02,0.026E-02,0.087E-02
2570,52.2,56.1,5.445E-02,0.036E-02,0.021E-02,0.073E-02
2570,56.1,60.3,4.535E-02,0.032E-02,0.018E-02,0.062E-02
2571,1.92,2.15,1.041E+02,0.002E+02,0.008E+02,0.016E+02
2571,2.15,2.40,9.057E+01,0.020E+01,0.053E+01,0.116E+01
2571,2.40,2.67,7.848E+01,0.016E+01,0.043E+01,0.091E+01
2571,2.67,2.97,6.763E+01,0.013E+01,0.033E+01,0.075E+01
2571,2.97,3.29,5.738E+01,0.011E+01,0.026E+01,0.062E+01
2571,3.29,3.64,4.816E+01,0.009E+01,0.021E+01,0.052E+01
2571,3.64,4.02,3.979E+01,0.007E+01,0.016E+01,0.043E+01
2571,4.02,4.43,3.276E+01,0.006E+01,0.013E+01,0.035E+01
2571,4.43,4.88,2.713E+01,0.005E+01,0.010E+01,0.029E+01
2571,4.88,5.37,2.221E+01,0.004E+01,0.008E+01,0.024E+01
2571,5.37,5.90,1.816E+01,0.003E+01,0.006E+01,0.020E+01
2571,5.90,6.47,1.470E+01,0.003E+01,0.005E+01,0.016E+01
2571,6.47,7.09,1.192E+01,0.002E+01,0.004E+01,0.013E+01
2571,7.09,7.76,9.603,0.019,0.032,0.107
2571,7.76,8.48,7.756,0.016,0.025,0.087
2571,8.48,9.26,6.286,0.013,0.020,0.071
2571,9.26,10.1,5.072,0.011,0.016,0.057
2571,10.1,11.0,4.103,0.010,0.013,0.047
2571,11.0,12.0,3.298,0.008,0.011,0.038
2571,12.0,13.0,2.671,0.007,0.009,0.031
2571,13.0,14.1,2.180,0.006,0.007,0.025
2571,14.1,15.3,1.760,0.005,0.006,0.021
2571,15.3,16.6,1.437,0.004,0.005,0.017
2571,16.6,18.0,1.159,0.003,0.004,0.014
2571,18.0,19.5,9.342E-01,0.027E-01,0.030E-01,0.112E-01
2571,19.5,21.1,7.612E-01,0.023E-01,0.024E-01,0.092E-01
2571,21.1,22.8,6.140E-01,0.020E-01,0.020E-01,0.074E-01
2571,22.8,24.7,5.024E-01,0.017E-01,0.016E-01,0.061E-01
2571,24.7,26.7,4.066E-01,0.014E-01,0.013E-01,0.050E-01
2571,26.7,28.8,3.300E-01,0.013E-01,0.011E-01,0.041E-01
2571,28.8,31.1,2.712E-01,0.011E-01,0.009E-01,0.034E-01
2571,31.1,33.5,2.212E-01,0.010E-01,0.007E-01,0.028E-01
2571,33.5,36.1,1.808E-01,0.008E-01,0.006E-01,0.023E-01
2571,36.1,38.9,1.483E-01,0.007E-01,0.005E-01,0.019E-01
2571,38.9,41.9,1.212E-01,0.006E-01,0.004E-01,0.016E-01
2571,41.9,45.1,9.765E-02,0.056E-02,0.031E-02,0.126E-02
2571,45.1,48.5,8.258E-02,0.050E-02,0.026E-02,0.108E-02
2571,48.5,52.2,6.708E-02,0.043E-02,0.021E-02,0.089E-02
2571,52.2,56.1,5.405E-02,0.038E-02,0.017E-02,0.073E-02
2571,56.1,60.3,4.529E-02,0.033E-02,0.014E-02,0.062E-02
2572,1.92,2.15,1.024E+02,0.002E+02,0.008E+02,0.015E+02
2572,2.15,2.40,8.936E+01,0.020E+01,0.050E+01,0.114E+01
2572,2.40,2.67,7.730E+01,0.016E+01,0.041E+01,0.090E+01
2572,2.67,2.97,6.659E+01,0.013E+01,0.031E+01,0.074E+01
2572,2.97,3.29,5.687E+01,0.012E+01,0.025E+01,0.062E+01
2572,3.29,3.64,4.783E+01,0.010E+01,0.020E+01,0.051E+01
2572,3.64,4.02,3.976E+01,0.007E+01,0.016E+01,0.043E+01
2572,4.02,4.43,3.281E+01,0.006E+01,0.012E+01,0.035E+01
2572,4.43,4.88,2.701E+01,0.005E+01,0.010E+01,0.029E+01
2572,4.88,5.37,2.213E+01,0.004E+01,0.008E+01,0.024E+01
2572,5.37,5.90,1.814E+01,0.003E+01,0.006E+01,0.020E+01
2572,5.90,6.47,1.469E+01,0.003E+01,0.005E+01,0.016E+01
2572,6.47,7.09,1.192E+01,0.002E+01,0.004E+01,0.013E+01
2572,7.09,7.76,9.568,0.019,0.030,0.106
2572,7.76,8.48,7.749,0.016,0.024,0.086
2572,8.48,9.26,6.295,0.014,0.019,0.071
2572,9.26,10.1,5.073,0.012,0.015,0.057
2572,10.1,11.0,4.102,0.010,0.012,0.047
2572,11.0,12.0,3.307,0.008,0.010,0.038
2572,12.0,13.0,2.685,0.007,0.008,0.031
2572,13.0,14.1,2.182,0.006,0.007,0.025
