date,north_field,south_field,polarity_raw,polarity
1987-08-22,-112.0,116.0,-1,-1.0
1987-08-23,-112.0,115.9,-1,-1.0
1987-08-24,-112.0,115.8,-1,-1.0
1987-08-25,-112.0,115.7,-1,-1.0
1987-08-26,-112.0,115.6,-1,-1.0
1987-08-27,-112.0,115.5,-1,-1.0
1987-08-28,-112.0,115.4,-1,-1.0
1987-08-29,-112.0,115.3,-1,-1.0
1987-08-30,-112.0,115.2,-1,-1.0
1987-08-31,-112.0,115.1,-1,-1.0
1987-09-01,-112.0,115.0,-1,-1.0
1987-09-02,-112.0,114.9,-1,-1.0
1987-09-03,-112.0,114.8,-1,-1.0
1987-09-04,-112.0,114.7,-1,-1.0
1987-09-05,-112.0,114.6,-1,-1.0
1987-09-06,-112.0,114.5,-1,-1.0
1987-09-07,-112.0,114.4,-1,-1.0
1987-09-08,-112.0,114.3,-1,-1.0
1987-09-09,-112.0,114.2,-1,-1.0
1987-09-10,-112.0,114.1,-1,-1.0
1987-09-11,-112.0,114.0,-1,-1.0
1987-09-12,-111.9,113.9,-1,-1.0
1987-09-13,-111.8,113.8,-1,-1.0
1987-09-14,-111.7,113.7,-1,-1.0
1987-09-15,-111.6,113.6,-1,-1.0
1987-09-16,-111.5,113.5,-1,-1.0
1987-09-17,-111.4,113.4,-1,-1.0
1987-09-18,-111.3,113.3,-1,-1.0
1987-09-19,-111.2,113.2,-1,-1.0
1987-09-20,-111.1,113.1,-1,-1.0
1987-09-21,-111.0,113.0,-1,-1.0
1987-09-22,-111.0,112.9,-1,-1.0
1987-09-23,-111.0,112.8,-1,-1.0
1987-09-24,-111.0,112.7,-1,-1.0
1987-09-25,-111.0,112.6,-1,-1.0
1987-09-26,-111.0,112.5,-1,-1.0
1987-09-27,-111.0,112.4,-1,-1.0
1987-09-28,-111.0,112.3,-1,-1.0
1987-09-29,-111.0,112.2,-1,-1.0
1987-09-30,-111.0,112.1,-1,-1.0
1987-10-01,-111.0,112.0,-1,-1.0
1987-10-02,-111.0,111.9,-1,-1.0
1987-10-03,-111.0,111.8,-1,-1.0
1987-10-04,-111.0,111.7,-1,-1.0
1987-10-05,-111.0,111.6,-1,-1.0
1987-10-06,-111.0,111.5,-1,-1.0
1987-10-07,-111.0,111.4,-1,-1.0
1987-10-08,-111.0,111.3,-1,-1.0
1987-10-09,-111.0,111.2,-1,-1.0
1987-10-10,-111.0,111.1,-1,-1.0
1987-10-11,-111.0,111.0,-1,-1.0
1987-10-12,-110.9,110.9,-1,-1.0
1987-10-13,-110.8,110.8,-1,-1.0
1987-10-14,-110.7,110.7,-1,-1.0
1987-10-15,-110.6,110.6,-1,-1.0
1987-10-16,-110.5,110.5,-1,-1.0
1987-10-17,-110.4,110.4,-1,-1.0
1987-10-18,-110.3,110.3,-1,-1.0
1987-10-19,-110.2,110.2,-1,-1.0
1987-10-20,-110.1,110.1,-1,-1.0
1987-10-21,-110.0,110.0,-1,-1.0
1987-10-22,-110.0,109.9,-1,-1.0
1987-10-23,-110.0,109.8,-1,-1.0
1987-10-24,-110.0,109.7,-1,-1.0
1987-10-25,-110.0,109.6,-1,-1.0
1987-10-26,-110.0,109.5,-1,-1.0
1987-10-27,-110.0,109.4,-1,-1.0
1987-10-28,-110.0,109.3,-1,-1.0
1987-10-29,-110.0,109.2,-1,-1.0
1987-10-30,-110.0,109.1,-1,-1.0
1987-10-31,-110.0,109.0,-1,-1.0
1987-11-01,-110.0,108.8,-1,-1.0
1987-11-02,-110.0,108.6,-1,-1.0
1987-11-03,-110.0,108.4,-1,-1.0
1987-11-04,-110.0,108.2,-1,-1.0
1987-11-05,-110.0,108.0,-1,-1.0
1987-11-06,-110.0,107.8,-1,-1.0
1987-11-07,-110.0,107.6,-1,-1.0
1987-11-08,-110.0,107.4,-1,-1.0
1987-11-09,-110.0,107.2,-1,-1.0
1987-11-10,-110.0,107.0,-1,-1.0
1987-11-11,-109.9,106.9,-1,-1.0
1987-11-12,-109.8,106.8,-1,-1.0
1987-11-13,-109.7,106.7,-1,-1.0
1987-11-14,-109.6,106.6,-1,-1.0
1987-11-15,-109.5,106.5,-1,-1.0
1987-11-16,-109.4,106.4,-1,-1.0
1987-11-17,-109.3,106.3,-1,-1.0
1987-11-18,-109.2,106.2,-1,-1.0
1987-11-19,-109.1,106.1,-1,-1.0
1987-11-20,-109.0,106.0,-1,-1.0
1987-11-21,-109.0,105.9,-1,-1.0
1987-11-22,-109.0,105.8,-1,-1.0
1987-11-23,-109.0,105.7,-1,-1.0
1987-11-24,-109.0,105.6,-1,-1.0
1987-11-25,-109.0,105.5,-1,-1.0
1987-11-26,-109.0,105.4,-1,-1.0
1987-11-27,-109.0,105.3,-1,-1.0
1987-11-28,-109.0,105.2,-1,-1.0
1987-11-29,-109.0,105.1,-1,-1.0
1987-11-30,-109.0,105.0,-1,-1.0
1987-12-01,-109.0,104.9,-1,-1.0
1987-12-02,-109.0,104.8,-1,-1.0
1987-12-03,-109.0,104.7,-1,-1.0
1987-12-04,-109.0,104.6,-1,-1.0
1987-12-05,-109.0,104.5,-1,-1.0
1987-12-06,-109.0,104.4,-1,-1.0
1987-12-07,-109.0,104.3,-1,-1.0
1987-12-08,-109.0,104.2,-1,-1.0
1987-12-09,-109.0,104.1,-1,-1.0
1987-12-10,-109.0,104.0,-1,-1.0
1987-12-11,-108.9,103.9,-1,-1.0
1987-12-12,-108.8,103.8,-1,-1.0
1987-12-13,-108.7,103.7,-1,-1.0
1987-12-14,-108.6,103.6,-1,-1.0
1987-12-15,-108.5,103.5,-1,-1.0
1987-12-16,-108.4,103.4,-1,-1.0
1987-12-17,-108.3,103.3,-1,-1.0
1987-12-18,-108.2,103.2,-1,-1.0
1987-12-19,-108.1,103.1,-1,-1.0
1987-12-20,-108.0,103.0,-1,-1.0
1987-12-21,-108.0,102.9,-1,-1.0
1987-12-22,-108.0,102.8,-1,-1.0
1987-12-23,-108.0,102.7,-1,-1.0
1987-12-24,-108.0,102.6,-1,-1.0
1987-12-25,-108.0,102.5,-1,-1.0
1987-12-26,-108.0,102.4,-1,-1.0
1987-12-27,-108.0,102.3,-1,-1.0
1987-12-28,-108.0,102.2,-1,-1.0
1987-12-29,-108.0,102.1,-1,-1.0
1987-12-30,-108.0,102.0,-1,-1.0
1987-12-31,-107.9,101.9,-1,-1.0
1988-01-01,-107.8,101.8,-1,-1.0
1988-01-02,-107.7,101.7,-1,-1.0
1988-01-03,-107.6,101.6,-1,-1.0
1988-01-04,-107.5,101.5,-1,-1.0
1988-01-05,-107.4,101.4,-1,-1.0
1988-01-06,-107.3,101.3,-1,-1.0
1988-01-07,-107.2,101.2,-1,-1.0
1988-01-08,-107.1,101.1,-1,-1.0
1988-01-09,-107.0,101.0,-1,-1.0
1988-01-10,-107.0,100.8,-1,-1.0
1988-01-11,-107.0,100.6,-1,-1.0
1988-01-12,-107.0,100.4,-1,-1.0
1988-01-13,-107.0,100.2,-1,-1.0
1988-01-14,-107.0,100.0,-1,-1.0
1988-01-15,-107.0,99.8,-1,-1.0
1988-01-16,-107.0,99.6,-1,-1.0
1988-01-17,-107.0,99.4,-1,-1.0
1988-01-18,-107.0,99.2,-1,-1.0
1988-01-19,-107.0,99.0,-1,-1.0
1988-01-20,-106.9,98.9,-1,-1.0
1988-01-21,-106.8,98.8,-1,-1.0
1988-01-22,-106.7,98.7,-1,-1.0
1988-01-23,-106.6,98.6,-1,-1.0
1988-01-24,-106.5,98.5,-1,-1.0
1988-01-25,-106.4,98.4,-1,-1.0
1988-01-26,-106.3,98.3,-1,-1.0
1988-01-27,-106.2,98.2,-1,-1.0
1988-01-28,-106.1,98.1,-1,-1.0
1988-01-29,-106.0,98.0,-1,-1.0
1988-01-30,-105.9,97.9,-1,-1.0
1988-01-31,-105.8,97.8,-1,-1.0
1988-02-01,-105.7,97.7,-1,-1.0
1988-02-02,-105.6,97.6,-1,-1.0
1988-02-03,-105.5,97.5,-1,-1.0
1988-02-04,-105.4,97.4,-1,-1.0
1988-02-05,-105.3,97.3,-1,-1.0
1988-02-06,-105.2,97.2,-1,-1.0
1988-02-07,-105.1,97.1,-1,-1.0
1988-02-08,-105.0,97.0,-1,-1.0
1988-02-09,-104.9,96.9,-1,-1.0
1988-02-10,-104.8,96.8,-1,-1.0
1988-02-11,-104.7,96.7,-1,-1.0
1988-02-12,-104.6,96.6,-1,-1.0
1988-02-13,-104.5,96.5,-1,-1.0
1988-02-14,-104.4,96.4,-1,-1.0
1988-02-15,-104.3,96.3,-1,-1.0
1988-02-16,-104.2,96.2,-1,-1.0
1988-02-17,-104.1,96.1,-1,-1.0
1988-02-18,-104.0,96.0,-1,-1.0
1988-02-19,-103.9,95.9,-1,-1.0
1988-02-20,-103.8,95.8,-1,-1.0
1988-02-21,-103.7,95.7,-1,-1.0
1988-02-22,-103.6,95.6,-1,-1.0
1988-02-23,-103.5,95.5,-1,-1.0
1988-02-24,-103.4,95.4,-1,-1.0
1988-02-25,-103.3,95.3,-1,-1.0
1988-02-26,-103.2,95.2,-1,-1.0
1988-02-27,-103.1,95.1,-1,-1.0
1988-02-28,-103.0,95.0,-1,-1.0
1988-02-29,-103.0,94.9,-1,-1.0
1988-03-01,-103.0,94.8,-1,-1.0
1988-03-02,-103.0,94.7,-1,-1.0
1988-03-03,-103.0,94.6,-1,-1.0
1988-03-04,-103.0,94.5,-1,-1.0
1988-03-05,-103.0,94.4,-1,-1.0
1988-03-06,-103.0,94.3,-1,-1.0
1988-03-07,-103.0,94.2,-1,-1.0
1988-03-08,-103.0,94.1,-1,-1.0
1988-03-09,-103.0,94.0,-1,-1.0
1988-03-10,-102.8,93.9,-1,-1.0
1988-03-11,-102.6,93.8,-1,-1.0
1988-03-12,-102.4,93.7,-1,-1.0
1988-03-13,-102.2,93.6,-1,-1.0
1988-03-14,-102.0,93.5,-1,-1.0
1988-03-15,-101.8,93.4,-1,-1.0
1988-03-16,-101.6,93.3,-1,-1.0
1988-03-17,-101.4,93.2,-1,-1.0
1988-03-18,-101.2,93.1,-1,-1.0
1988-03-19,-101.0,93.0,-1,-1.0
1988-03-20,-100.9,92.9,-1,-1.0
1988-03-21,-100.8,92.8,-1,-1.0
1988-03-22,-100.7,92.7,-1,-1.0
1988-03-23,-100.6,92.6,-1,-1.0
1988-03-24,-100.5,92.5,-1,-1.0
1988-03-25,-100.4,92.4,-1,-1.0
1988-03-26,-100.3,92.3,-1,-1.0
1988-03-27,-100.2,92.2,-1,-1.0
1988-03-28,-100.1,92.1,-1,-1.0
1988-03-29,-100.0,92.0,-1,-1.0
1988-03-30,-99.9,91.9,-1,-1.0
1988-03-31,-99.8,91.8,-1,-1.0
1988-04-01,-99.7,91.7,-1,-1.0
1988-04-02,-99.6,91.6,-1,-1.0
1988-04-03,-99.5,91.5,-1,-1.0
1988-04-04,-99.4,91.4,-1,-1.0
1988-04-05,-99.3,91.3,-1,-1.0
1988-04-06,-99.2,91.2,-1,-1.0
1988-04-07,-99.1,91.1,-1,-1.0
1988-04-08,-99.0,91.0,-1,-1.0
1988-04-09,-98.9,90.9,-1,-1.0
1988-04-10,-98.8,90.8,-1,-1.0
1988-04-11,-98.7,90.7,-1,-1.0
1988-04-12,-98.6,90.6,-1,-1.0
1988-04-13,-98.5,90.5,-1,-1.0
1988-04-14,-98.4,90.4,-1,-1.0
1988-04-15,-98.3,90.3,-1,-1.0
1988-04-16,-98.2,90.2,-1,-1.0
1988-04-17,-98.1,90.1,-1,-1.0
1988-04-18,-98.0,90.0,-1,-1.0
1988-04-19,-97.9,90.0,-1,-1.0
1988-04-20,-97.8,90.0,-1,-1.0
1988-04-21,-97.7,90.0,-1,-1.0
1988-04-22,-97.6,90.0,-1,-1.0
1988-04-23,-97.5,90.0,-1,-1.0
1988-04-24,-97.4,90.0,-1,-1.0
1988-04-25,-97.3,90.0,-1,-1.0
1988-04-26,-97.2,90.0,-1,-1.0
1988-04-27,-97.1,90.0,-1,-1.0
1988-04-28,-97.0,90.0,-1,-1.0
1988-04-29,-96.8,89.9,-1,-1.0
1988-04-30,-96.6,89.8,-1,-1.0
1988-05-01,-96.4,89.7,-1,-1.0
1988-05-02,-96.2,89.6,-1,-1.0
1988-05-03,-96.0,89.5,-1,-1.0
1988-05-04,-95.8,89.4,-1,-1.0
1988-05-05,-95.6,89.3,-1,-1.0
1988-05-06,-95.4,89.2,-1,-1.0
1988-05-07,-95.2,89.1,-1,-1.0
1988-05-08,-95.0,89.0,-1,-1.0
1988-05-09,-94.9,88.9,-1,-1.0
1988-05-10,-94.8,88.8,-1,-1.0
1988-05-11,-94.7,88.7,-1,-1.0
1988-05-12,-94.6,88.6,-1,-1.0
1988-05-13,-94.5,88.5,-1,-1.0
1988-05-14,-94.4,88.4,-1,-1.0
1988-05-15,-94.3,88.3,-1,-1.0
1988-05-16,-94.2,88.2,-1,-1.0
1988-05-17,-94.1,88.1,-1,-1.0
1988-05-18,-94.0,88.0,-1,-1.0
1988-05-19,-93.8,87.9,-1,-1.0
1988-05-20,-93.6,87.8,-1,-1.0
1988-05-21,-93.4,87.7,-1,-1.0
1988-05-22,-93.2,87.6,-1,-1.0
1988-05-23,-93.0,87.5,-1,-1.0
1988-05-24,-92.8,87.4,-1,-1.0
1988-05-25,-92.6,87.3,-1,-1.0
1988-05-26,-92.4,87.2,-1,-1.0
1988-05-27,-92.2,87.1,-1,-1.0
1988-05-28,-92.0,87.0,-1,-1.0
1988-05-29,-91.8,86.9,-1,-1.0
1988-05-30,-91.6,86.8,-1,-1.0
1988-05-31,-91.4,86.7,-1,-1.0
1988-06-01,-91.2,86.6,-1,-1.0
1988-06-02,-91.0,86.5,-1,-1.0
1988-06-03,-90.8,86.4,-1,-1.0
1988-06-04,-90.6,86.3,-1,-1.0
1988-06-05,-90.4,86.2,-1,-1.0
1988-06-06,-90.2,86.1,-1,-1.0
1988-06-07,-90.0,86.0,-1,-1.0
1988-06-08,-89.9,85.9,-1,-1.0
1988-06-09,-89.8,85.8,-1,-1.0
1988-06-10,-89.7,85.7,-1,-1.0
1988-06-11,-89.6,85.6,-1,-1.0
1988-06-12,-89.5,85.5,-1,-1.0
1988-06-13,-89.4,85.4,-1,-1.0
1988-06-14,-89.3,85.3,-1,-1.0
1988-06-15,-89.2,85.2,-1,-1.0
1988-06-16,-89.1,85.1,-1,-1.0
1988-06-17,-89.0,85.0,-1,-1.0
1988-06-18,-88.8,85.0,-1,-1.0
1988-06-19,-88.6,85.0,-1,-1.0
1988-06-20,-88.4,85.0,-1,-1.0
1988-06-21,-88.2,85.0,-1,-1.0
1988-06-22,-88.0,85.0,-1,-1.0
1988-06-23,-87.8,85.0,-1,-1.0
1988-06-24,-87.6,85.0,-1,-1.0
1988-06-25,-87.4,85.0,-1,-1.0
1988-06-26,-87.2,85.0,-1,-1.0
1988-06-27,-87.0,85.0,-1,-1.0
1988-06-28,-86.8,84.9,-1,-1.0
1988-06-29,-86.6,84.8,-1,-1.0
1988-06-30,-86.4,84.7,-1,-1.0
1988-07-01,-86.2,84.6,-1,-1.0
1988-07-02,-86.0,84.5,-1,-1.0
1988-07-03,-85.8,84.4,-1,-1.0
1988-07-04,-85.6,84.3,-1,-1.0
1988-07-05,-85.4,84.2,-1,-1.0
1988-07-06,-85.2,84.1,-1,-1.0
1988-07-07,-85.0,84.0,-1,-1.0
1988-07-08,-84.8,83.9,-1,-1.0
1988-07-09,-84.6,83.8,-1,-1.0
1988-07-10,-84.4,83.7,-1,-1.0
1988-07-11,-84.2,83.6,-1,-1.0
1988-07-12,-84.0,83.5,-1,-1.0
1988-07-13,-83.8,83.4,-1,-1.0
1988-07-14,-83.6,83.3,-1,-1.0
1988-07-15,-83.4,83.2,-1,-1.0
1988-07-16,-83.2,83.1,-1,-1.0
1988-07-17,-83.0,83.0,-1,-1.0
1988-07-18,-82.8,82.9,-1,-1.0
1988-07-19,-82.6,82.8,-1,-1.0
1988-07-20,-82.4,82.7,-1,-1.0
1988-07-21,-82.2,82.6,-1,-1.0
1988-07-22,-82.0,82.5,-1,-1.0
1988-07-23,-81.8,82.4,-1,-1.0
1988-07-24,-81.6,82.3,-1,-1.0
1988-07-25,-81.4,82.2,-1,-1.0
1988-07-26,-81.2,82.1,-1,-1.0
1988-07-27,-81.0,82.0,-1,-1.0
1988-07-28,-80.8,81.9,-1,-1.0
1988-07-29,-80.6,81.8,-1,-1.0
1988-07-30,-80.4,81.7,-1,-1.0
1988-07-31,-80.2,81.6,-1,-1.0
1988-08-01,-80.0,81.5,-1,-1.0
1988-08-02,-79.8,81.4,-1,-1.0
1988-08-03,-79.6,81.3,-1,-1.0
1988-08-04,-79.4,81.2,-1,-1.0
1988-08-05,-79.2,81.1,-1,-1.0
1988-08-06,-79.0,81.0,-1,-1.0
1988-08-07,-78.8,80.9,-1,-1.0
1988-08-08,-78.6,80.8,-1,-1.0
1988-08-09,-78.4,80.7,-1,-1.0
1988-08-10,-78.2,80.6,-1,-1.0
1988-08-11,-78.0,80.5,-1,-1.0
1988-08-12,-77.8,80.4,-1,-1.0
1988-08-13,-77.6,80.3,-1,-1.0
1988-08-14,-77.4,80.2,-1,-1.0
1988-08-15,-77.2,80.1,-1,-1.0
1988-08-16,-77.0,80.0,-1,-1.0
1988-08-17,-76.8,79.9,-1,-1.0
1988-08-18,-76.6,79.8,-1,-1.0
1988-08-19,-76.4,79.7,-1,-1.0
1988-08-20,-76.2,79.6,-1,-1.0
1988-08-21,-76.0,79.5,-1,-1.0
1988-08-22,-75.8,79.4,-1,-1.0
1988-08-23,-75.6,79.3,-1,-1.0
1988-08-24,-75.4,79.2,-1,-1.0
1988-08-25,-75.2,79.1,-1,-1.0
1988-08-26,-75.0,79.0,-1,-1.0
1988-08-27,-74.8,79.0,-1,-1.0
1988-08-28,-74.6,79.0,-1,-1.0
1988-08-29,-74.4,79.0,-1,-1.0
1988-08-30,-74.2,79.0,-1,-1.0
1988-08-31,-74.0,79.0,-1,-1.0
1988-09-01,-73.8,79.0,-1,-1.0
1988-09-02,-73.6,79.0,-1,-1.0
1988-09-03,-73.4,79.0,-1,-1.0
1988-09-04,-73.2,79.0,-1,-1.0
1988-09-05,-73.0,79.0,-1,-1.0
1988-09-06,-72.8,78.9,-1,-1.0
1988-09-07,-72.6,78.8,-1,-1.0
1988-09-08,-72.4,78.7,-1,-1.0
1988-09-09,-72.2,78.6,-1,-1.0
1988-09-10,-72.0,78.5,-1,-1.0
1988-09-11,-71.8,78.4,-1,-1.0
1988-09-12,-71.6,78.3,-1,-1.0
1988-09-13,-71.4,78.2,-1,-1.0
1988-09-14,-71.2,78.1,-1,-1.0
1988-09-15,-71.0,78.0,-1,-1.0
1988-09-16,-70.8,77.9,-1,-1.0
1988-09-17,-70.6,77.8,-1,-1.0
1988-09-18,-70.4,77.7,-1,-1.0
1988-09-19,-70.2,77.6,-1,-1.0
1988-09-20,-70.0,77.5,-1,-1.0
1988-09-21,-69.8,77.4,-1,-1.0
1988-09-22,-69.6,77.3,-1,-1.0
1988-09-23,-69.4,77.2,-1,-1.0
1988-09-24,-69.2,77.1,-1,-1.0
1988-09-25,-69.0,77.0,-1,-1.0
1988-09-26,-68.8,76.9,-1,-1.0
1988-09-27,-68.6,76.8,-1,-1.0
1988-09-28,-68.4,76.7,-1,-1.0
1988-09-29,-68.2,76.6,-1,-1.0
1988-09-30,-68.0,76.5,-1,-1.0
1988-10-01,-67.8,76.4,-1,-1.0
1988-10-02,-67.6,76.3,-1,-1.0
1988-10-03,-67.4,76.2,-1,-1.0
1988-10-04,-67.2,76.1,-1,-1.0
1988-10-05,-67.0,76.0,-1,-1.0
1988-10-06,-66.8,75.9,-1,-1.0
1988-10-07,-66.6,75.8,-1,-1.0
1988-10-08,-66.4,75.7,-1,-1.0
1988-10-09,-66.2,75.6,-1,-1.0
1988-10-10,-66.0,75.5,-1,-1.0
1988-10-11,-65.8,75.4,-1,-1.0
1988-10-12,-65.6,75.3,-1,-1.0
1988-10-13,-65.4,75.2,-1,-1.0
1988-10-14,-65.2,75.1,-1,-1.0
1988-10-15,-65.0,75.0,-1,-1.0
1988-10-16,-64.8,74.9,-1,-1.0
1988-10-17,-64.6,74.8,-1,-1.0
1988-10-18,-64.4,74.7,-1,-1.0
1988-10-19,-64.2,74.6,-1,-1.0
1988-10-20,-64.0,74.5,-1,-1.0
1988-10-21,-63.8,74.4,-1,-1.0
1988-10-22,-63.6,74.3,-1,-1.0
1988-10-23,-63.4,74.2,-1,-1.0
1988-10-24,-63.2,74.1,-1,-1.0
1988-10-25,-63.0,74.0,-1,-1.0
1988-10-26,-62.8,73.8,-1,-1.0
1988-10-27,-62.6,73.6,-1,-1.0
1988-10-28,-62.4,73.4,-1,-1.0
1988-10-29,-62.2,73.2,-1,-1.0
1988-10-30,-62.0,73.0,-1,-1.0
1988-10-31,-61.8,72.8,-1,-1.0
1988-11-01,-61.6,72.6,-1,-1.0
1988-11-02,-61.4,72.4,-1,-1.0
1988-11-03,-61.2,72.2,-1,-1.0
1988-11-04,-61.0,72.0,-1,-1.0
1988-11-05,-60.8,71.9,-1,-1.0
1988-11-06,-60.6,71.8,-1,-1.0
1988-11-07,-60.4,71.7,-1,-1.0
1988-11-08,-60.2,71.6,-1,-1.0
1988-11-09,-60.0,71.5,-1,-1.0
1988-11-10,-59.8,71.4,-1,-1.0
1988-11-11,-59.6,71.3,-1,-1.0
1988-11-12,-59.4,71.2,-1,-1.0
1988-11-13,-59.2,71.1,-1,-1.0
1988-11-14,-59.0,71.0,-1,-1.0
1988-11-15,-58.8,70.9,-1,-1.0
1988-11-16,-58.6,70.8,-1,-1.0
1988-11-17,-58.4,70.7,-1,-1.0
1988-11-18,-58.2,70.6,-1,-1.0
1988-11-19,-58.0,70.5,-1,-1.0
1988-11-20,-57.8,70.4,-1,-1.0
1988-11-21,-57.6,70.3,-1,-1.0
1988-11-22,-57.4,70.2,-1,-1.0
1988-11-23,-57.2,70.1,-1,-1.0
1988-11-24,-57.0,70.0,-1,-1.0
1988-11-25,-56.8,69.9,-1,-1.0
1988-11-26,-56.6,69.8,-1,-1.0
1988-11-27,-56.4,69.7,-1,-1.0
1988-11-28,-56.2,69.6,-1,-1.0
1988-11-29,-56.0,69.5,-1,-1.0
1988-11-30,-55.8,69.4,-1,-1.0
1988-12-01,-55.6,69.3,-1,-1.0
1988-12-02,-55.4,69.2,-1,-1.0
1988-12-03,-55.2,69.1,-1,-1.0
1988-12-04,-55.0,69.0,-1,-1.0
1988-12-05,-54.8,68.9,-1,-1.0
1988-12-06,-54.6,68.8,-1,-1.0
1988-12-07,-54.4,68.7,-1,-1.0
1988-12-08,-54.2,68.6,-1,-1.0
1988-12-09,-54.0,68.5,-1,-1.0
1988-12-10,-53.8,68.4,-1,-1.0
1988-12-11,-53.6,68.3,-1,-1.0
1988-12-12,-53.4,68.2,-1,-1.0
1988-12-13,-53.2,68.1,-1,-1.0
1988-12-14,-53.0,68.0,-1,-1.0
1988-12-15,-52.8,67.8,-1,-1.0
1988-12-16,-52.6,67.6,-1,-1.0
1988-12-17,-52.4,67.4,-1,-1.0
1988-12-18,-52.2,67.2,-1,-1.0
1988-12-19,-52.0,67.0,-1,-1.0
1988-12-20,-51.8,66.8,-1,-1.0
1988-12-21,-51.6,66.6,-1,-1.0
1988-12-22,-51.4,66.4,-1,-1.0
1988-12-23,-51.2,66.2,-1,-1.0
1988-12-24,-51.0,66.0,-1,-1.0
1988-12-25,-50.9,65.9,-1,-1.0
1988-12-26,-50.8,65.8,-1,-1.0
1988-12-27,-50.7,65.7,-1,-1.0
1988-12-28,-50.6,65.6,-1,-1.0
1988-12-29,-50.5,65.5,-1,-1.0
1988-12-30,-50.4,65.4,-1,-1.0
1988-12-31,-50.3,65.3,-1,-1.0
1989-01-01,-50.2,65.2,-1,-1.0
1989-01-02,-50.1,65.1,-1,-1.0
1989-01-03,-50.0,65.0,-1,-1.0
1989-01-04,-49.8,64.9,-1,-1.0
1989-01-05,-49.6,64.8,-1,-1.0
1989-01-06,-49.4,64.7,-1,-1.0
1989-01-07,-49.2,64.6,-1,-1.0
1989-01-08,-49.0,64.5,-1,-1.0
1989-01-09,-48.8,64.4,-1,-1.0
1989-01-10,-48.6,64.3,-1,-1.0
1989-01-11,-48.4,64.2,-1,-1.0
1989-01-12,-48.2,64.1,-1,-1.0
1989-01-13,-48.0,64.0,-1,-1.0
1989-01-14,-47.8,63.8,-1,-1.0
1989-01-15,-47.6,63.6,-1,-1.0
1989-01-16,-47.4,63.4,-1,-1.0
1989-01-17,-47.2,63.2,-1,-1.0
1989-01-18,-47.0,63.0,-1,-1.0
1989-01-19,-46.8,62.8,-1,-1.0
1989-01-20,-46.6,62.6,-1,-1.0
1989-01-21,-46.4,62.4,-1,-1.0
1989-01-22,-46.2,62.2,-1,-1.0
1989-01-23,-46.0,62.0,-1,-1.0
1989-01-24,-45.8,61.9,-1,-1.0
1989-01-25,-45.6,61.8,-1,-1.0
1989-01-26,-45.4,61.7,-1,-1.0
1989-01-27,-45.2,61.6,-1,-1.0
1989-01-28,-45.0,61.5,-1,-1.0
1989-01-29,-44.8,61.4,-1,-1.0
1989-01-30,-44.6,61.3,-1,-1.0
1989-01-31,-44.4,61.2,-1,-1.0
1989-02-01,-44.2,61.1,-1,-1.0
1989-02-02,-44.0,61.0,-1,-1.0
1989-02-03,-43.9,60.8,-1,-1.0
1989-02-04,-43.8,60.6,-1,-1.0
1989-02-05,-43.7,60.4,-1,-1.0
1989-02-06,-43.6,60.2,-1,-1.0
1989-02-07,-43.5,60.0,-1,-1.0
1989-02-08,-43.4,59.8,-1,-1.0
1989-02-09,-43.3,59.6,-1,-1.0
1989-02-10,-43.2,59.4,-1,-1.0
1989-02-11,-43.1,59.2,-1,-1.0
1989-02-12,-43.0,59.0,-1,-1.0
1989-02-13,-42.8,58.9,-1,-1.0
1989-02-14,-42.6,58.8,-1,-1.0
1989-02-15,-42.4,58.7,-1,-1.0
1989-02-16,-42.2,58.6,-1,-1.0
1989-02-17,-42.0,58.5,-1,-1.0
1989-02-18,-41.8,58.4,-1,-1.0
1989-02-19,-41.6,58.3,-1,-1.0
1989-02-20,-41.4,58.2,-1,-1.0
1989-02-21,-41.2,58.1,-1,-1.0
1989-02-22,-41.0,58.0,-1,-1.0
1989-02-23,-40.9,57.8,-1,-1.0
1989-02-24,-40.8,57.6,-1,-1.0
1989-02-25,-40.7,57.4,-1,-1.0
1989-02-26,-40.6,57.2,-1,-1.0
1989-02-27,-40.5,57.0,-1,-1.0
1989-02-28,-40.4,56.8,-1,-1.0
1989-03-01,-40.3,56.6,-1,-1.0
1989-03-02,-40.2,56.4,-1,-1.0
1989-03-03,-40.1,56.2,-1,-1.0
1989-03-04,-40.0,56.0,-1,-1.0
1989-03-05,-39.8,55.9,-1,-1.0
1989-03-06,-39.6,55.8,-1,-1.0
1989-03-07,-39.4,55.7,-1,-1.0
1989-03-08,-39.2,55.6,-1,-1.0
1989-03-09,-39.0,55.5,-1,-1.0
1989-03-10,-38.8,55.4,-1,-1.0
1989-03-11,-38.6,55.3,-1,-1.0
1989-03-12,-38.4,55.2,-1,-1.0
1989-03-13,-38.2,55.1,-1,-1.0
1989-03-14,-38.0,55.0,-1,-1.0
1989-03-15,-37.9,54.8,-1,-1.0
1989-03-16,-37.8,54.6,-1,-1.0
1989-03-17,-37.7,54.4,-1,-1.0
1989-03-18,-37.6,54.2,-1,-1.0
1989-03-19,-37.5,54.0,-1,-1.0
1989-03-20,-37.4,53.8,-1,-1.0
1989-03-21,-37.3,53.6,-1,-1.0
1989-03-22,-37.2,53.4,-1,-1.0
1989-03-23,-37.1,53.2,-1,-1.0
1989-03-24,-37.0,53.0,-1,-1.0
1989-03-25,-36.8,52.8,-1,-1.0
